iter	Passed	Remaining
3219	242538	58751
3220	242607	58674
3221	242675	58597
3222	242755	58523
3223	242829	58447
3224	242905	58372
3225	242971	58294
3226	243048	58220
3227	243123	58144
3228	243202	58070
3229	243270	57993
3230	243337	57915
3231	243404	57838
3232	243495	57767
3233	243578	57693
3234	243659	57619
3235	243731	57543
3236	243799	57466
3237	243874	57391
3238	243951	57316
3239	244026	57240
3240	244105	57166
3241	244183	57091
3242	244258	57016
3243	244334	56941
3244	244413	56866
3245	244509	56796
3246	244585	56720
3247	244659	56645
3248	244725	56567
3249	244803	56493
3250	244878	56417
3251	244958	56343
3252	245028	56267
3253	245114	56194
3254	245188	56118
3255	245260	56042
3256	245333	55966
3257	245407	55890
3258	245502	55819
3259	245583	55745
3260	245664	55671
3261	245740	55596
3262	245818	55521
3263	245915	55451
3264	245992	55376
3265	246066	55300
3266	246157	55229
3267	246237	55154
3268	246315	55079
3269	246392	55004
3270	246461	54928
3271	246529	54851
3272	246610	54777
3273	246691	54703
3274	246770	54628
3275	246850	54554
3276	246915	54476
3277	246992	54401
3278	247065	54325
3279	247145	54251
3280	247223	54176
3281	247300	54101
3282	247372	54025
3283	247454	53951
3284	247533	53877
3285	247645	53809
3286	247721	53734
3287	247795	53658
3288	247864	53582
3289	247932	53505
3290	248014	53431
3291	248091	53356
3292	248170	53281
3293	248250	53207
3294	248327	53132
3295	248406	53057
3296	248483	52982
3297	248559	52907
3298	248624	52829
3299	248690	52752
3300	248753	52674
3301	248824	52598
3302	248903	52523
3303	248982	52449
3304	249060	52374
3305	249126	52296
3306	249201	52221
3307	249269	52144
3308	249339	52068
3309	249424	51994
3310	249499	51919
3311	249574	51844
3312	249658	51770
3313	249730	51694
3314	249797	51617
3315	249868	51541
3316	249951	51467
3317	250028	51392
3318	250102	51316
3319	250182	51242
3320	250260	51167
3321	250338	51092
3322	250415	51017
3323	250480	50940
3324	250549	50863
3325	250616	50786
3326	250699	50712
3327	250766	50635
3328	250836	50559
3329	250914	50484
3330	250979	50406
3331	251054	50331
3332	251132	50256
3333	251209	50181
3334	251289	50107
3335	251366	50032
3336	251440	49956
3337	251525	49883
3338	251600	49807
3339	251694	49736
3340	251771	49661
3341	251845	49585
3342	251918	49509
3343	251983	49432
3344	252061	49357
3345	252122	49279
3346	252204	49205
3347	252283	49130
3348	252353	49054
3349	252437	48980
3350	252514	48905
3351	252596	48831
3352	252661	48753
3353	252728	48676
3354	252801	48601
3355	252867	48524
3356	252939	48448
3357	253017	48373
3358	253092	48297
3359	253179	48224
3360	253247	48147
3361	253331	48074
3362	253397	47997
3363	253469	47921
3364	253551	47847
3365	253627	47771
3366	253725	47700
3367	253792	47623
3368	253874	47549
3369	253952	47474
3370	254028	47399
3371	254108	47325
3372	254188	47250
3373	254262	47174
3374	254362	47104
3375	254441	47029
3376	254513	46953
3377	254597	46879
3378	254669	46803
3379	254753	46729
3380	254823	46653
3381	254901	46578
3382	254987	46505
3383	255059	46429
3384	255135	46354
3385	255218	46279
3386	255292	46204
3387	255372	46129
3388	255448	46054
3389	255526	45979
3390	255604	45904
3391	255669	45827
3392	255743	45752
3393	255826	45677
3394	255893	45601
3395	255960	45524
3396	256041	45449
3397	256119	45374
3398	256198	45300
3399	256266	45223
3400	256341	45147
3401	256419	45073
3402	256493	44997
3403	256565	44921
3404	256637	44845
3405	256713	44770
3406	256787	44694
3407	256869	44620
3408	256938	44544
3409	257011	44468
3410	257086	44392
3411	257164	44317
3412	257243	44243
3413	257308	44166
3414	257403	44094
3415	257480	44018
3416	257556	43943
3417	257633	43868
3418	257702	43792
3419	257770	43715
3420	257865	43643
3421	257928	43565
3422	258004	43490
3423	258074	43414
3424	258161	43340
3425	258233	43265
3426	258342	43195
3427	258423	43120
3428	258520	43049
3429	258593	42973
3430	258662	42896
3431	258734	42820
3432	258821	42747
3433	258891	42671
3434	258958	42594
3435	259033	42518
3436	259098	42441
3437	259172	42366
3438	259254	42291
3439	259346	42219
3440	259424	42144
3441	259493	42067
3442	259581	41994
3443	259656	41918
3444	259722	41842
3445	259800	41767
3446	259892	41694
3447	259963	41618
3448	260034	41542
3449	260116	41467
3450	260194	41392
3451	260266	41316
3452	260346	41242
3453	260422	41166
3454	260519	41094
3455	260594	41019
3456	260680	40945
3457	260751	40869
3458	260844	40797
3459	260925	40722
3460	261002	40647
3461	261078	40572
3462	261157	40497
3463	261227	40420
3464	261300	40345
3465	261379	40270
3466	261475	40198
3467	261550	40122
3468	261629	40047
3469	261701	39971
3470	261779	39896
3471	261873	39824
3472	261967	39751
3473	262044	39676
3474	262111	39599
3475	262187	39524
3476	262263	39448
3477	262341	39373
3478	262411	39297
3479	262491	39222
3480	262558	39146
3481	262632	39070
3482	262710	38995
3483	262790	38920
3484	262867	38845
3485	262947	38770
3486	263014	38694
3487	263082	38617
3488	263167	38543
3489	263240	38467
3490	263317	38392
3491	263385	38316
3492	263449	38239
3493	263520	38162
3494	263598	38087
3495	263673	38012
3496	263757	37938
3497	263833	37862
3498	263910	37787
3499	263990	37712
3500	264063	37637
3501	264131	37560
3502	264207	37485
3503	264283	37410
3504	264363	37335
3505	264433	37259
3506	264507	37183
3507	264581	37107
3508	264647	37031
3509	264721	36955
3510	264790	36879
3511	264862	36803
3512	264937	36727
3513	265017	36652
3514	265114	36580
3515	265189	36505
3516	265253	36428
3517	265330	36352
3518	265408	36277
3519	265487	36202
3520	265563	36127
3521	265636	36051
3522	265717	35977
3523	265797	35902
3524	265864	35825
3525	265936	35749
3526	266001	35672
3527	266099	35600
3528	266183	35526
3529	266261	35451
3530	266342	35376
3531	266417	35301
3532	266482	35224
3533	266570	35150
3534	266653	35076
3535	266728	35000
3536	266809	34925
3537	266888	34850
3538	266970	34776
3539	267049	34701
3540	267124	34625
3541	267204	34550
3542	267282	34475
3543	267350	34399
3544	267418	34323
3545	267498	34248
3546	267564	34171
3547	267638	34096
3548	267717	34021
3549	267793	33945
3550	267872	33870
3551	267952	33795
3552	268021	33719
3553	268120	33647
3554	268195	33571
3555	268273	33496
3556	268354	33421
3557	268428	33346
3558	268510	33271
3559	268579	33195
3560	268651	33119
3561	268724	33043
3562	268801	32968
3563	268870	32892
3564	268939	32815
3565	269019	32741
3566	269120	32668
3567	269188	32592
3568	269257	32516
3569	269334	32440
3570	269410	32365
3571	269487	32290
3572	269564	32214
3573	269675	32143
3574	269757	32069
3575	269828	31993
3576	269910	31918
3577	269985	31842
3578	270064	31767
3579	270161	31694
3580	270234	31619
3581	270309	31543
3582	270390	31468
3583	270478	31394
3584	270546	31318
3585	270645	31245
3586	270721	31170
3587	270790	31094
3588	270860	31018
3589	270940	30943
3590	271017	30867
3591	271095	30792
3592	271178	30717
3593	271256	30642
3594	271330	30567
3595	271398	30490
3596	271467	30414
3597	271534	30338
3598	271600	30261
3599	271673	30185
3600	271746	30110
3601	271831	30035
3602	271908	29960
3603	271983	29885
3604	272066	29810
3605	272138	29734
3606	272264	29664
3607	272340	29589
3608	272416	29513
3609	272495	29438
3610	272573	29363
3611	272650	29288
3612	272729	29212
3613	272808	29137
3614	272873	29061
3615	272947	28985
3616	273016	28909
3617	273089	28833
3618	273167	28758
3619	273244	28683
3620	273319	28607
3621	273387	28531
3622	273465	28456
3623	273542	28380
3624	273617	28305
3625	273697	28230
3626	273774	28154
3627	273851	28079
3628	273931	28004
3629	273999	27928
3630	274102	27855
3631	274175	27779
3632	274285	27707
3633	274366	27632
3634	274442	27557
3635	274512	27481
3636	274580	27405
3637	274657	27329
3638	274757	27256
3639	274823	27180
3640	274894	27104
3641	274975	27029
3642	275043	26953
3643	275113	26877
3644	275189	26801
3645	275263	26726
3646	275344	26651
3647	275416	26575
3648	275490	26499
3649	275561	26423
3650	275639	26348
3651	275714	26272
3652	275795	26197
3653	275871	26122
3654	275968	26049
3655	276042	25973
3656	276108	25896
3657	276181	25821
3658	276260	25746
3659	276341	25671
3660	276418	25595
3661	276493	25520
3662	276592	25446
3663	276669	25371
3664	276742	25295
3665	276842	25222
3666	276918	25146
3667	277011	25073
3668	277087	24997
3669	277164	24922
3670	277247	24847
3671	277316	24771
3672	277382	24694
3673	277448	24618
3674	277527	24543
3675	277604	24467
3676	277681	24392
3677	277765	24317
3678	277842	24242
3679	277920	24167
3680	278000	24091
3681	278076	24016
3682	278154	23941
3683	278237	23866
3684	278304	23789
3685	278392	23715
3686	278462	23639
3687	278531	23563
3688	278615	23488
3689	278684	23412
3690	278749	23336
3691	278818	23260
3692	278886	23183
3693	278968	23108
3694	279050	23033
3695	279126	22958
3696	279197	22882
3697	279265	22806
3698	279345	22731
3699	279422	22655
3700	279491	22579
3701	279562	22503
3702	279629	22427
3703	279703	22352
3704	279772	22276
3705	279842	22200
3706	279919	22124
3707	279996	22049
3708	280059	21972
3709	280127	21896
3710	280198	21820
3711	280277	21745
3712	280358	21670
3713	280448	21596
3714	280528	21521
3715	280598	21445
3716	280682	21370
3717	280761	21294
3718	280842	21219
3719	280916	21144
3720	280981	21067
3721	281053	20992
3722	281118	20915
3723	281190	20840
3724	281299	20767
3725	281372	20691
3726	281442	20615
3727	281521	20540
3728	281601	20464
3729	281670	20388
3730	281738	20312
3731	281813	20237
3732	281880	20161
3733	281949	20085
3734	282017	20009
3735	282092	19933
3736	282164	19857
3737	282230	19781
3738	282299	19705
3739	282367	19629
3740	282433	19553
3741	282511	19478
3742	282577	19402
3743	282663	19327
3744	282735	19251
3745	282801	19175
3746	282874	19099
3747	282956	19024
3748	283031	18949
3749	283111	18874
3750	283186	18798
3751	283262	18723
3752	283340	18647
3753	283418	18572
3754	283501	18497
3755	283576	18421
3756	283643	18345
3757	283716	18270
3758	283794	18194
3759	283878	18119
3760	283945	18043
3761	284014	17967
3762	284093	17892
3763	284166	17817
3764	284251	17742
3765	284321	17666
3766	284390	17590
3767	284469	17515
3768	284550	17439
3769	284617	17363
3770	284698	17288
3771	284776	17213
3772	284880	17139
3773	284946	17063
3774	285025	16988
3775	285098	16912
3776	285171	16836
3777	285247	16761
3778	285315	16685
3779	285382	16609
3780	285459	16534
3781	285525	16458
3782	285597	16382
3783	285665	16306
3784	285732	16230
3785	285807	16154
3786	285885	16079
3787	285958	16004
3788	286025	15928
3789	286102	15852
3790	286182	15777
3791	286252	15701
3792	286317	15625
3793	286398	15550
3794	286473	15474
3795	286553	15399
3796	286637	15324
3797	286707	15248
3798	286788	15173
3799	286857	15097
3800	286928	15022
3801	287006	14946
3802	287081	14871
3803	287161	14795
3804	287241	14720
3805	287315	14645
3806	287380	14569
3807	287460	14493
3808	287533	14418
3809	287603	14342
3810	287673	14266
3811	287751	14191
3812	287827	14115
3813	287912	14040
3814	287981	13965
3815	288051	13889
3816	288127	13813
3817	288207	13738
3818	288283	13663
3819	288363	13587
3820	288435	13512
3821	288500	13436
3822	288571	13360
3823	288675	13286
3824	288749	13210
3825	288817	13134
3826	288885	13059
3827	288955	12983
3828	289039	12908
3829	289115	12832
3830	289197	12757
3831	289272	12682
3832	289340	12606
3833	289428	12531
3834	289504	12455
3835	289599	12381
3836	289687	12306
3837	289760	12230
3838	289826	12154
3839	289897	12079
3840	289965	12003
3841	290055	11928
3842	290135	11853
3843	290226	11778
3844	290319	11703
3845	290396	11627
3846	290488	11553
3847	290581	11478
3848	290654	11402
3849	290749	11327
3850	290839	11252
3851	290903	11176
3852	290962	11100
3853	291024	11024
3854	291088	10948
3855	291164	10873
3856	291242	10797
3857	291309	10722
3858	291401	10647
3859	291466	10571
3860	291534	10495
3861	291625	10420
3862	291719	10345
3863	291784	10269
3864	291847	10193
3865	291908	10117
3866	291984	10042
3867	292056	9966
3868	292123	9890
3869	292198	9815
3870	292265	9739
3871	292335	9663
3872	292402	9588
3873	292476	9512
3874	292556	9437
3875	292633	9361
3876	292714	9286
3877	292806	9211
3878	292899	9136
3879	292977	9061
3880	293055	8985
3881	293136	8910
3882	293214	8834
3883	293286	8759
3884	293369	8684
3885	293445	8608
3886	293524	8533
3887	293602	8457
3888	293679	8382
3889	293743	8306
3890	293817	8230
3891	293884	8155
3892	293953	8079
3893	294021	8003
3894	294100	7928
3895	294170	7852
3896	294239	7776
3897	294321	7701
3898	294389	7625
3899	294458	7550
3900	294526	7474
3901	294596	7398
3902	294677	7323
3903	294758	7248
3904	294849	7173
3905	294925	7097
3906	295000	7022
3907	295068	6946
3908	295145	6870
3909	295215	6795
3910	295283	6719
3911	295362	6644
3912	295438	6568
3913	295522	6493
3914	295597	6417
3915	295671	6342
3916	295752	6266
3917	295821	6191
3918	295887	6115
3919	295956	6039
3920	296035	5964
3921	296104	5888
3922	296176	5813
3923	296242	5737
3924	296312	5662
3925	296383	5586
3926	296459	5510
3927	296532	5435
3928	296598	5359
3929	296674	5284
3930	296743	5208
3931	296809	5133
3932	296893	5057
3933	296956	4981
3934	297035	4906
3935	297112	4831
3936	297185	4755
3937	297270	4680
3938	297345	4604
3939	297445	4529
3940	297519	4454
3941	297596	4378
3942	297673	4303
3943	297752	4227
3944	297834	4152
3945	297910	4076
3946	297979	4001
3947	298049	3925
3948	298120	3850
3949	298189	3774
3950	298266	3699
3951	298334	3623
3952	298406	3547
3953	298484	3472
3954	298563	3397
3955	298631	3321
3956	298707	3246
3957	298786	3170
3958	298878	3095
3959	298947	3019
3960	299017	2944
3961	299084	2868
3962	299157	2793
3963	299235	2717
3964	299301	2642
3965	299378	2566
3966	299449	2491
3967	299519	2415
3968	299584	2339
3969	299654	2264
3970	299746	2189
3971	299811	2113
3972	299887	2037
3973	299955	1962
3974	300033	1887
3975	300100	1811
3976	300167	1735
3977	300237	1660
3978	300302	1584
3979	300381	1509
3980	300461	1434
3981	300541	1358
3982	300613	1283
3983	300680	1207
3984	300762	1132
3985	300837	1056
3986	300917	981
3987	300999	905
3988	301080	830
3989	301158	754
3990	301243	679
3991	301319	603
3992	301388	528
3993	301457	452
3994	301522	377
3995	301589	301
3996	301656	226
3997	301723	150
3998	301791	75
3999	301860	0
