iter	RMSE
1827	0.09281485437
1828	0.09280636693
1829	0.09279440768
1830	0.09278206151
1831	0.09277826831
1832	0.0927771699
1833	0.09277133201
1834	0.09277008226
1835	0.09275790868
1836	0.09274230959
1837	0.09273599175
1838	0.09272723726
